CookerStat, GenerateAssetRegistry=0.041366, Initialize=2.720386, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_0, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/MeleeDrawer_BP.uasset, AutoPackageBackupDelegate=87.114876, FlushAsyncLoading=0.014618, FlushStreamingFunc=0.063445, BlockTillAllRequestsFinished=0.009019, ResetLoadersForSaveUnMarkAllObjects=0.152081, TagPackageExports=86.453369, BeginCacheForCookedPlatformData=0.006840, SerializeImports=94.547348, GatherLocalizableTextData=50.027493, MarkNames=0.296082, SerializeSummary=0.024568, SerializeNames=0.498857, SerializeGatherableTextData=0.390004, BuildExportMap=0.566032, SortExportsNonSeekfree=13.641119, SortExportsSeekfreeConstructor=0.105124, SortExportsSeekfreeInner=90.686493, SortExportsSeekfree=0.010263, BuildDependencyMap=2.246723, SerializeImportMap=0.030480, SerializeExportMap=0.335578, SerializeDependencyMap=0.096101, SerializeStringAssetReferenceMap=0.004355, SaveThumbNailsAssetRegistryDataWorldLevelInfo=19.005384, SerializeExports=113.158997, SerializeBulkData=0.031099, MoveFile=19.015335, UnaccountedTime=3.480490, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_42, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/MeleeDrawer_BP.uasset, AutoPackageBackupDelegate=45.118855, FlushAsyncLoading=0.005599, FlushStreamingFunc=0.142753, BlockTillAllRequestsFinished=0.006530, ResetLoadersForSaveUnMarkAllObjects=0.112895, TagPackageExports=83.905273, BeginCacheForCookedPlatformData=0.006843, SerializeImports=91.893204, GatherLocalizableTextData=50.723221, MarkNames=0.277728, SerializeSummary=0.017107, SerializeNames=0.548616, SerializeGatherableTextData=0.402756, BuildExportMap=0.566036, SortExportsNonSeekfree=14.184762, SortExportsSeekfreeConstructor=0.084281, SortExportsSeekfreeInner=91.975937, SortExportsSeekfree=0.009019, BuildDependencyMap=2.370812, SerializeImportMap=0.027683, SerializeExportMap=0.363879, SerializeDependencyMap=0.067178, SerializeStringAssetReferenceMap=0.003111, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.600302, SerializeExports=111.612663, SerializeBulkData=0.011507, MoveFile=4.583944, UnaccountedTime=1.899015, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_43, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/MeleeDrawer_BP.uasset, AutoPackageBackupDelegate=43.074913, FlushAsyncLoading=0.005908, FlushStreamingFunc=0.130311, BlockTillAllRequestsFinished=0.004977, ResetLoadersForSaveUnMarkAllObjects=0.109788, TagPackageExports=85.015572, BeginCacheForCookedPlatformData=0.006534, SerializeImports=91.578156, GatherLocalizableTextData=50.184551, MarkNames=0.277419, SerializeSummary=0.017107, SerializeNames=0.499789, SerializeGatherableTextData=0.438832, BuildExportMap=0.551730, SortExportsNonSeekfree=13.660710, SortExportsSeekfreeConstructor=0.083975, SortExportsSeekfreeInner=93.346230, SortExportsSeekfree=0.008710, BuildDependencyMap=2.713855, SerializeImportMap=0.029236, SerializeExportMap=0.343040, SerializeDependencyMap=0.069663, SerializeStringAssetReferenceMap=0.002801, SaveThumbNailsAssetRegistryDataWorldLevelInfo=9.426027, SerializeExports=116.179817, SerializeBulkData=0.011817, MoveFile=4.550669, UnaccountedTime=1.860760, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_44, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/MeleeDrawer_BP.uasset, AutoPackageBackupDelegate=43.630997, FlushAsyncLoading=0.005908, FlushStreamingFunc=0.109162, BlockTillAllRequestsFinished=0.004668, ResetLoadersForSaveUnMarkAllObjects=0.128444, TagPackageExports=84.186119, BeginCacheForCookedPlatformData=0.007462, SerializeImports=91.891029, GatherLocalizableTextData=50.380177, MarkNames=0.298880, SerializeSummary=0.019591, SerializeNames=0.507254, SerializeGatherableTextData=0.406176, BuildExportMap=0.579096, SortExportsNonSeekfree=13.731312, SortExportsSeekfreeConstructor=0.083350, SortExportsSeekfreeInner=92.229408, SortExportsSeekfree=0.008397, BuildDependencyMap=2.137557, SerializeImportMap=0.037946, SerializeExportMap=0.372276, SerializeDependencyMap=0.069354, SerializeStringAssetReferenceMap=0.003420, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.546810, SerializeExports=110.914764, SerializeBulkData=0.012748, MoveFile=4.676003, UnaccountedTime=1.808200, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_45, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/MeleeDrawer_BP.uasset, AutoPackageBackupDelegate=49.237843, FlushAsyncLoading=0.012752, FlushStreamingFunc=0.060957, BlockTillAllRequestsFinished=0.006534, ResetLoadersForSaveUnMarkAllObjects=0.139020, TagPackageExports=86.824089, BeginCacheForCookedPlatformData=0.007153, SerializeImports=95.526085, GatherLocalizableTextData=51.980312, MarkNames=0.288926, SerializeSummary=0.018660, SerializeNames=0.474285, SerializeGatherableTextData=0.403069, BuildExportMap=0.549238, SortExportsNonSeekfree=14.217731, SortExportsSeekfreeConstructor=0.085838, SortExportsSeekfreeInner=94.261215, SortExportsSeekfree=0.036389, BuildDependencyMap=2.442032, SerializeImportMap=0.028301, SerializeExportMap=0.347394, SerializeDependencyMap=0.069976, SerializeStringAssetReferenceMap=0.003111, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.878343, SerializeExports=116.408714, SerializeBulkData=0.011507, MoveFile=4.306216, UnaccountedTime=1.778968, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_46, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/MeleeDrawer_BP.uasset, AutoPackageBackupDelegate=43.510014, FlushAsyncLoading=0.005908, FlushStreamingFunc=0.053491, BlockTillAllRequestsFinished=0.006843, ResetLoadersForSaveUnMarkAllObjects=0.114139, TagPackageExports=86.374367, BeginCacheForCookedPlatformData=0.007156, SerializeImports=94.018005, GatherLocalizableTextData=50.339127, MarkNames=0.281461, SerializeSummary=0.019595, SerializeNames=0.505697, SerializeGatherableTextData=0.421729, BuildExportMap=0.564788, SortExportsNonSeekfree=14.539935, SortExportsSeekfreeConstructor=0.082728, SortExportsSeekfreeInner=91.969711, SortExportsSeekfree=0.008706, BuildDependencyMap=2.616510, SerializeImportMap=0.027370, SerializeExportMap=0.344906, SerializeDependencyMap=0.066865, SerializeStringAssetReferenceMap=0.002801, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.641355, SerializeExports=116.077805, SerializeBulkData=0.012130, MoveFile=4.932899, UnaccountedTime=2.052341, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_47, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/MeleeDrawer_BP.uasset, AutoPackageBackupDelegate=43.429146, FlushAsyncLoading=0.006530, FlushStreamingFunc=0.099212, BlockTillAllRequestsFinished=0.005599, ResetLoadersForSaveUnMarkAllObjects=0.111651, TagPackageExports=88.333412, BeginCacheForCookedPlatformData=0.007153, SerializeImports=91.464638, GatherLocalizableTextData=52.288834, MarkNames=0.283640, SerializeSummary=0.017725, SerializeNames=0.490151, SerializeGatherableTextData=0.402752, BuildExportMap=0.563547, SortExportsNonSeekfree=14.344309, SortExportsSeekfreeConstructor=0.080861, SortExportsSeekfreeInner=93.380135, SortExportsSeekfree=0.009332, BuildDependencyMap=17.779078, SerializeImportMap=0.028614, SerializeExportMap=0.344910, SerializeDependencyMap=0.090502, SerializeStringAssetReferenceMap=0.006221, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.442621, SerializeExports=117.970604, SerializeBulkData=0.011504, MoveFile=4.894018, UnaccountedTime=0.450030, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_48, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Levels/OverworldLevel.umap, AutoPackageBackupDelegate=44.010113, FlushAsyncLoading=0.009328, FlushStreamingFunc=0.051316, BlockTillAllRequestsFinished=0.005912, ResetLoadersForSaveUnMarkAllObjects=79.403748, TagPackageExports=9.956610, BeginCacheForCookedPlatformData=0.005908, SerializeImports=12.022946, GatherLocalizableTextData=13.893970, MarkNames=0.108540, SerializeSummary=0.018973, SerializeNames=0.643786, SerializeGatherableTextData=0.081483, BuildExportMap=0.417061, SortExportsNonSeekfree=1.706813, SortExportsSeekfreeConstructor=0.061266, SortExportsSeekfreeInner=29.539537, SortExportsSeekfree=0.007153, BuildDependencyMap=1.922030, SerializeImportMap=0.053182, SerializeExportMap=0.067800, SerializeDependencyMap=0.013374, SerializeStringAssetReferenceMap=0.001866, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.048299, SerializeExports=14.849383, SerializeBulkData=2.949599, MoveFile=3.022999, UnaccountedTime=1.400780, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_49, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/MeleeDrawer_BP.uasset, AutoPackageBackupDelegate=43.872955, FlushAsyncLoading=0.005912, FlushStreamingFunc=0.090189, BlockTillAllRequestsFinished=0.005599, ResetLoadersForSaveUnMarkAllObjects=0.109788, TagPackageExports=87.356224, BeginCacheForCookedPlatformData=0.007775, SerializeImports=91.367912, GatherLocalizableTextData=49.650864, MarkNames=0.279598, SerializeSummary=0.018660, SerializeNames=0.486415, SerializeGatherableTextData=0.387207, BuildExportMap=0.551417, SortExportsNonSeekfree=14.103897, SortExportsSeekfreeConstructor=0.074644, SortExportsSeekfreeInner=90.216248, SortExportsSeekfree=0.008706, BuildDependencyMap=2.544358, SerializeImportMap=0.027366, SerializeExportMap=0.341799, SerializeDependencyMap=0.068113, SerializeStringAssetReferenceMap=0.002798, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.743364, SerializeExports=113.659409, SerializeBulkData=0.011820, MoveFile=4.737895, UnaccountedTime=1.783010, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_50, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/MeleeDrawer_BP.uasset, AutoPackageBackupDelegate=43.979633, FlushAsyncLoading=0.005908, FlushStreamingFunc=0.121605, BlockTillAllRequestsFinished=0.005286, ResetLoadersForSaveUnMarkAllObjects=0.112895, TagPackageExports=89.695313, BeginCacheForCookedPlatformData=0.009950, SerializeImports=93.019051, GatherLocalizableTextData=51.186001, MarkNames=0.280529, SerializeSummary=0.017107, SerializeNames=0.523426, SerializeGatherableTextData=0.403378, BuildExportMap=0.565723, SortExportsNonSeekfree=14.476485, SortExportsSeekfreeConstructor=0.083972, SortExportsSeekfreeInner=93.211876, SortExportsSeekfree=0.008710, BuildDependencyMap=2.523519, SerializeImportMap=0.027992, SerializeExportMap=0.431366, SerializeDependencyMap=0.067178, SerializeStringAssetReferenceMap=0.003111, SaveThumbNailsAssetRegistryDataWorldLevelInfo=9.166334, SerializeExports=116.623627, SerializeBulkData=0.011194, MoveFile=4.731365, UnaccountedTime=1.685664, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_51, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/MeleeDrawer_BP.uasset, AutoPackageBackupDelegate=59.825489, FlushAsyncLoading=0.012442, FlushStreamingFunc=0.161100, BlockTillAllRequestsFinished=0.005912, ResetLoadersForSaveUnMarkAllObjects=0.153635, TagPackageExports=87.650124, BeginCacheForCookedPlatformData=0.006840, SerializeImports=95.491570, GatherLocalizableTextData=51.844093, MarkNames=0.305407, SerializeSummary=0.018351, SerializeNames=0.493571, SerializeGatherableTextData=0.379428, BuildExportMap=0.585627, SortExportsNonSeekfree=14.476798, SortExportsSeekfreeConstructor=0.083040, SortExportsSeekfreeInner=89.457390, SortExportsSeekfree=0.008710, BuildDependencyMap=2.487130, SerializeImportMap=0.027992, SerializeExportMap=0.348952, SerializeDependencyMap=0.067174, SerializeStringAssetReferenceMap=0.002801, SaveThumbNailsAssetRegistryDataWorldLevelInfo=9.054374, SerializeExports=117.568779, SerializeBulkData=0.011194, MoveFile=4.676003, UnaccountedTime=1.870092, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_52, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/MeleeDrawer_BP.uasset, AutoPackageBackupDelegate=41.086948, FlushAsyncLoading=0.006218, FlushStreamingFunc=0.120051, BlockTillAllRequestsFinished=0.005599, ResetLoadersForSaveUnMarkAllObjects=0.115693, TagPackageExports=87.967972, BeginCacheForCookedPlatformData=0.006843, SerializeImports=94.392776, GatherLocalizableTextData=51.892918, MarkNames=0.283018, SerializeSummary=0.017416, SerializeNames=0.507876, SerializeGatherableTextData=0.380673, BuildExportMap=0.560127, SortExportsNonSeekfree=14.401223, SortExportsSeekfreeConstructor=0.076819, SortExportsSeekfreeInner=95.357208, SortExportsSeekfree=0.009019, BuildDependencyMap=2.927207, SerializeImportMap=0.049450, SerializeExportMap=0.350818, SerializeDependencyMap=0.071533, SerializeStringAssetReferenceMap=0.003733, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.346208, SerializeExports=116.286804, SerializeBulkData=0.011507, MoveFile=5.014382, UnaccountedTime=1.800735, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_53, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Levels/OverworldLevel.umap, AutoPackageBackupDelegate=44.759331, FlushAsyncLoading=0.009328, FlushStreamingFunc=0.052251, BlockTillAllRequestsFinished=0.006530, ResetLoadersForSaveUnMarkAllObjects=78.763069, TagPackageExports=10.706447, BeginCacheForCookedPlatformData=0.006221, SerializeImports=11.756721, GatherLocalizableTextData=14.143087, MarkNames=0.117559, SerializeSummary=0.019904, SerializeNames=0.566658, SerializeGatherableTextData=0.083350, BuildExportMap=0.417061, SortExportsNonSeekfree=1.703080, SortExportsSeekfreeConstructor=0.063445, SortExportsSeekfreeInner=30.221264, SortExportsSeekfree=0.008397, BuildDependencyMap=0.928357, SerializeImportMap=0.069354, SerializeExportMap=0.068113, SerializeDependencyMap=0.013061, SerializeStringAssetReferenceMap=0.001866, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.309546, SerializeExports=15.638411, SerializeBulkData=4.425645, MoveFile=3.623862, UnaccountedTime=1.967438, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_54, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Levels/OverworldLevel.umap, AutoPackageBackupDelegate=40.252514, FlushAsyncLoading=0.005595, FlushStreamingFunc=0.061892, BlockTillAllRequestsFinished=0.005908, ResetLoadersForSaveUnMarkAllObjects=79.172356, TagPackageExports=10.201368, BeginCacheForCookedPlatformData=0.005912, SerializeImports=11.851579, GatherLocalizableTextData=14.313206, MarkNames=0.116006, SerializeSummary=0.019282, SerializeNames=0.555772, SerializeGatherableTextData=0.084594, BuildExportMap=0.417683, SortExportsNonSeekfree=1.703702, SortExportsSeekfreeConstructor=0.063136, SortExportsSeekfreeInner=29.967480, SortExportsSeekfree=0.008397, BuildDependencyMap=0.937067, SerializeImportMap=0.066556, SerializeExportMap=0.122536, SerializeDependencyMap=0.013061, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.010357, SerializeExports=14.922470, SerializeBulkData=2.777614, MoveFile=3.202137, UnaccountedTime=1.463916, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_55, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/MeleeDrawer_BP.uasset, AutoPackageBackupDelegate=46.600807, FlushAsyncLoading=0.013061, FlushStreamingFunc=0.100147, BlockTillAllRequestsFinished=0.005595, ResetLoadersForSaveUnMarkAllObjects=0.134978, TagPackageExports=85.320984, BeginCacheForCookedPlatformData=0.006843, SerializeImports=93.464729, GatherLocalizableTextData=50.926304, MarkNames=0.272132, SerializeSummary=0.017107, SerializeNames=0.498544, SerializeGatherableTextData=0.378497, BuildExportMap=0.550795, SortExportsNonSeekfree=13.774540, SortExportsSeekfreeConstructor=0.019595, SortExportsSeekfreeInner=92.706490, SortExportsSeekfree=0.011507, BuildDependencyMap=2.597228, SerializeImportMap=0.028923, SerializeExportMap=0.347398, SerializeDependencyMap=0.093300, SerializeStringAssetReferenceMap=0.002801, SaveThumbNailsAssetRegistryDataWorldLevelInfo=9.334281, SerializeExports=114.249702, SerializeBulkData=0.010885, MoveFile=4.495930, UnaccountedTime=1.694370, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_56, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/MeleeDrawer_BP.uasset, AutoPackageBackupDelegate=41.293144, FlushAsyncLoading=0.005908, FlushStreamingFunc=0.120983, BlockTillAllRequestsFinished=0.004977, ResetLoadersForSaveUnMarkAllObjects=0.128757, TagPackageExports=87.272247, BeginCacheForCookedPlatformData=0.006840, SerializeImports=93.391640, GatherLocalizableTextData=49.886917, MarkNames=0.299811, SerializeSummary=0.018664, SerializeNames=0.498854, SerializeGatherableTextData=0.386894, BuildExportMap=0.560436, SortExportsNonSeekfree=14.474001, SortExportsSeekfreeConstructor=0.086147, SortExportsSeekfreeInner=96.136909, SortExportsSeekfree=0.009332, BuildDependencyMap=2.328515, SerializeImportMap=0.027992, SerializeExportMap=0.383161, SerializeDependencyMap=0.067178, SerializeStringAssetReferenceMap=0.002798, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.768559, SerializeExports=117.706238, SerializeBulkData=0.011507, MoveFile=4.705861, UnaccountedTime=1.822509, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_57, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/MeleeDrawer_BP.uasset, AutoPackageBackupDelegate=41.713318, FlushAsyncLoading=0.006534, FlushStreamingFunc=0.119425, BlockTillAllRequestsFinished=0.004977, ResetLoadersForSaveUnMarkAllObjects=0.109784, TagPackageExports=87.240524, BeginCacheForCookedPlatformData=0.007153, SerializeImports=94.780289, GatherLocalizableTextData=51.121311, MarkNames=0.296388, SerializeSummary=0.018038, SerializeNames=0.527781, SerializeGatherableTextData=0.390317, BuildExportMap=0.573810, SortExportsNonSeekfree=14.592182, SortExportsSeekfreeConstructor=0.083350, SortExportsSeekfreeInner=93.487122, SortExportsSeekfree=0.008397, BuildDependencyMap=2.493039, SerializeImportMap=0.028610, SerializeExportMap=0.346463, SerializeDependencyMap=0.063136, SerializeStringAssetReferenceMap=0.002798, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.372333, SerializeExports=113.731560, SerializeBulkData=0.011507, MoveFile=4.765574, UnaccountedTime=1.765903, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_58, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Levels/OverworldLevel.umap, AutoPackageBackupDelegate=42.574497, FlushAsyncLoading=0.009019, FlushStreamingFunc=0.073399, BlockTillAllRequestsFinished=0.006221, ResetLoadersForSaveUnMarkAllObjects=79.890472, TagPackageExports=10.144770, BeginCacheForCookedPlatformData=0.005599, SerializeImports=11.920001, GatherLocalizableTextData=14.017750, MarkNames=0.112273, SerializeSummary=0.019904, SerializeNames=0.564169, SerializeGatherableTextData=0.084594, BuildExportMap=0.425771, SortExportsNonSeekfree=1.722671, SortExportsSeekfreeConstructor=0.065312, SortExportsSeekfreeInner=30.350330, SortExportsSeekfree=0.007465, BuildDependencyMap=1.050584, SerializeImportMap=0.058156, SerializeExportMap=0.066556, SerializeDependencyMap=0.013992, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.033059, SerializeExports=15.462070, SerializeBulkData=2.686489, MoveFile=3.048811, UnaccountedTime=1.642436, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_59, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/MeleeDrawer_BP.uasset, AutoPackageBackupDelegate=51.911270, FlushAsyncLoading=0.014618, FlushStreamingFunc=0.103563, BlockTillAllRequestsFinished=0.006221, ResetLoadersForSaveUnMarkAllObjects=0.139333, TagPackageExports=89.343559, BeginCacheForCookedPlatformData=0.007153, SerializeImports=93.884590, GatherLocalizableTextData=51.075592, MarkNames=0.282705, SerializeSummary=0.018351, SerializeNames=0.523113, SerializeGatherableTextData=0.380676, BuildExportMap=0.598688, SortExportsNonSeekfree=14.767904, SortExportsSeekfreeConstructor=0.083037, SortExportsSeekfreeInner=90.640778, SortExportsSeekfree=0.008710, BuildDependencyMap=2.446078, SerializeImportMap=0.028923, SerializeExportMap=0.348020, SerializeDependencyMap=0.064380, SerializeStringAssetReferenceMap=0.002798, SaveThumbNailsAssetRegistryDataWorldLevelInfo=9.096048, SerializeExports=114.786186, SerializeBulkData=0.012130, MoveFile=4.640550, UnaccountedTime=1.936644, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_60, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Levels/OverworldLevel.umap, AutoPackageBackupDelegate=40.448444, FlushAsyncLoading=0.005912, FlushStreamingFunc=0.086147, BlockTillAllRequestsFinished=0.005286, ResetLoadersForSaveUnMarkAllObjects=79.937752, TagPackageExports=10.117091, BeginCacheForCookedPlatformData=0.005595, SerializeImports=11.632632, GatherLocalizableTextData=14.227368, MarkNames=0.114139, SerializeSummary=0.017729, SerializeNames=0.572875, SerializeGatherableTextData=0.083040, BuildExportMap=0.415195, SortExportsNonSeekfree=1.909278, SortExportsSeekfreeConstructor=0.068109, SortExportsSeekfreeInner=29.932026, SortExportsSeekfree=0.007778, BuildDependencyMap=0.942975, SerializeImportMap=0.060648, SerializeExportMap=0.068422, SerializeDependencyMap=0.013061, SerializeStringAssetReferenceMap=0.002176, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.005380, SerializeExports=15.287906, SerializeBulkData=2.953332, MoveFile=3.089864, UnaccountedTime=1.478530, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_61, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/MeleeDrawer_BP.uasset, AutoPackageBackupDelegate=41.238720, FlushAsyncLoading=0.006530, FlushStreamingFunc=0.114139, BlockTillAllRequestsFinished=0.004977, ResetLoadersForSaveUnMarkAllObjects=0.108231, TagPackageExports=86.129921, BeginCacheForCookedPlatformData=0.007153, SerializeImports=95.067352, GatherLocalizableTextData=50.816521, MarkNames=0.303231, SerializeSummary=0.018973, SerializeNames=0.494502, SerializeGatherableTextData=0.379428, BuildExportMap=0.564169, SortExportsNonSeekfree=14.164545, SortExportsSeekfreeConstructor=0.087705, SortExportsSeekfreeInner=95.462334, SortExportsSeekfree=0.008710, BuildDependencyMap=3.497284, SerializeImportMap=0.027992, SerializeExportMap=0.346463, SerializeDependencyMap=0.067178, SerializeStringAssetReferenceMap=0.003111, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.995279, SerializeExports=114.748245, SerializeBulkData=0.011194, MoveFile=4.752822, UnaccountedTime=1.810066, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_62, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/MeleeDrawer_BP.uasset, AutoPackageBackupDelegate=40.343330, FlushAsyncLoading=0.005595, FlushStreamingFunc=0.107609, BlockTillAllRequestsFinished=0.005599, ResetLoadersForSaveUnMarkAllObjects=0.109475, TagPackageExports=87.613113, BeginCacheForCookedPlatformData=0.006843, SerializeImports=95.035942, GatherLocalizableTextData=51.645668, MarkNames=0.285815, SerializeSummary=0.017416, SerializeNames=0.515651, SerializeGatherableTextData=0.384409, BuildExportMap=0.569455, SortExportsNonSeekfree=14.038276, SortExportsSeekfreeConstructor=0.084281, SortExportsSeekfreeInner=95.668533, SortExportsSeekfree=0.008397, BuildDependencyMap=2.679955, SerializeImportMap=0.027679, SerializeExportMap=0.342421, SerializeDependencyMap=0.067800, SerializeStringAssetReferenceMap=0.003107, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.172356, SerializeExports=116.557381, SerializeBulkData=0.011198, MoveFile=4.903972, UnaccountedTime=1.755331, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
